N°,Site,Longitude,Latitude,Altitude,Ic,Classe_Ic
4585,Tumbwe,27.38497663,-11.47161086,1331.115,1.66,Dur
4586,Tumbwe,27.38494312,-11.47157699,1331.298,1.03,Dur
4587,Tumbwe,27.38488616,-11.47153269,1331.172,2.03,Dur
4588,Tumbwe,27.38485966,-11.47151484,1330.987,0.77,Mi-dur
4589,Tumbwe,27.3848354,-11.47149831,1330.963,1.05,Dur
4590,Tumbwe,27.38479759,-11.4714737,1330.833,0.67,Terne
4591,Tumbwe,27.38477573,-11.47145826,1330.679,1.03,Dur
4592,Tumbwe,27.38473928,-11.47142799,1330.951,27.39,Dur
4593,Tumbwe,27.38471418,-11.47141184,1330.835,1.54,Dur
4594,Tumbwe,27.38467543,-11.47139338,1330.921,1.08,Dur
4595,Tumbwe,27.38465253,-11.47137339,1330.482,1.36,Dur
4596,Tumbwe,27.38462145,-11.47134526,1330.704,1.19,Dur
4597,Tumbwe,27.38459771,-11.47133091,1330.578,1.47,Dur
4598,Tumbwe,27.38457331,-11.47131471,1330.626,1.96,Dur
4599,Tumbwe,27.3845488,-11.47129702,1330.478,0.72,Terne
4600,Tumbwe,27.38452715,-11.47127675,1330.463,0.65,Terne
4601,Tumbwe,27.38449229,-11.47125449,1330.711,1.03,Dur
4602,Tumbwe,27.38446682,-11.4712397,1330.611,0.56,Terne
4603,Tumbwe,27.38444166,-11.47122257,1330.476,1.12,Dur
4604,Tumbwe,27.38441838,-11.4712057,1330.369,3.86,Dur
4605,Tumbwe,27.38439384,-11.47118853,1330.427,1.19,Dur
4606,Tumbwe,27.38436991,-11.47117202,1330.333,0.76,Mi-dur
4607,Tumbwe,27.38434588,-11.47115409,1330.344,1.19,Dur
4608,Tumbwe,27.38430829,-11.47112845,1330.338,1.78,Dur
4609,Tumbwe,27.38428282,-11.47111573,1330.233,1.77,Dur
4610,Tumbwe,27.38425714,-11.47110041,1330.104,45.19,Dur
4611,Tumbwe,27.38423239,-11.47108315,1330.011,-0.79,Liquide
4612,Tumbwe,27.3842091,-11.47106425,1329.916,1.38,Dur
4613,Tumbwe,27.38418363,-11.47104818,1329.952,3.22,Dur
4614,Tumbwe,27.3841479,-11.47101721,1329.824,1.35,Dur
4615,Tumbwe,27.38411987,-11.47098228,1330.108,1.66,Dur
4616,Tumbwe,27.38409467,-11.47096847,1329.957,1.03,Dur
4617,Tumbwe,27.38407008,-11.47095085,1329.786,2.03,Dur
4618,Tumbwe,27.38404377,-11.47093527,1329.736,0.77,Mi-dur
4619,Tumbwe,27.38400693,-11.47090731,1329.964,1.05,Dur
4620,Tumbwe,27.38398434,-11.47088784,1329.844,0.67,Terne
4621,Tumbwe,27.3839611,-11.47086924,1329.757,1.03,Dur
4622,Tumbwe,27.38393864,-11.47085143,1329.67,27.39,Dur
4623,Tumbwe,27.38391476,-11.47083519,1329.631,1.54,Dur
4624,Tumbwe,27.38387614,-11.4708091,1329.824,1.08,Dur
4625,Tumbwe,27.3838526,-11.4707916,1329.633,1.36,Dur
4626,Tumbwe,27.38382908,-11.47077756,1329.46,1.19,Dur
4627,Tumbwe,27.38379321,-11.47075203,1329.871,1.47,Dur
4628,Tumbwe,27.38376816,-11.47073424,1329.863,1.96,Dur
4629,Tumbwe,27.38374333,-11.47071791,1329.771,0.72,Terne
4630,Tumbwe,27.38371826,-11.47070183,1329.548,0.65,Terne
4631,Tumbwe,27.38369402,-11.4706894,1329.493,1.03,Dur
4632,Tumbwe,27.3836698,-11.47067215,1329.43,0.56,Terne
4633,Tumbwe,27.38364629,-11.47065587,1329.458,1.12,Dur
4634,Tumbwe,27.38360903,-11.4706329,1329.91,3.86,Dur
4635,Tumbwe,27.38358791,-11.47061182,1329.958,1.19,Dur
4636,Tumbwe,27.38356724,-11.47058981,1329.796,0.76,Mi-dur
4637,Tumbwe,27.38354778,-11.47056743,1329.644,1.19,Dur
4638,Tumbwe,27.38352666,-11.47054707,1329.451,1.78,Dur
4639,Tumbwe,27.38350485,-11.47052475,1329.429,1.77,Dur
4640,Tumbwe,27.38348459,-11.47050277,1329.543,45.19,Dur
4641,Tumbwe,27.38346975,-11.47048519,1329.736,-0.79,Liquide
4642,Tumbwe,27.38585364,-11.4734708,1332.011,1.38,Dur
4643,Tumbwe,27.38551596,-11.47311479,1331.839,3.22,Dur
4644,Tumbwe,27.38611326,-11.47308502,1333.006,1.35,Dur
4645,Tumbwe,27.38576859,-11.47285429,1332.419,1.66,Dur
4646,Tumbwe,27.39060107,-11.47439827,1339.558,1.03,Dur
4647,Tumbwe,27.39053517,-11.47434415,1339.537,2.03,Dur
4648,Tumbwe,27.38473722,-11.47060643,1332.474,0.77,Mi-dur
4649,Tumbwe,27.3838263,-11.4699441,1330.945,1.05,Dur
4650,LUMATA,27.51566863,-12.09586361,1334,0.75,Terne
4651,LUMATA,27.51545342,-12.09384743,1339,1.73,Dur
4652,LUMATA,27.51521066,-12.09184033,1340,2.73,Dur
4653,LUMATA,27.51501384,-12.08982411,1340,2.35,Dur
4654,LUMATA,27.51093178,-12.08867414,1330,1.35,Dur
4655,LUMATA,27.51230811,-12.08762262,1331,2.11,Dur
4656,LUMATA,27.51392384,-12.0868329,1329,2.73,Dur
4657,LUMATA,27.51355243,-12.08480795,1329,13.05,Dur
4658,LUMATA,27.51410342,-12.08463512,1330,3.00,Dur
4659,LUMATA,27.51396471,-12.08417418,1329,0.93,Mi-dur
4660,LUMATA,27.51345971,-12.08437406,1330,0.69,Terne
4661,LUMATA,27.51317095,-12.08232183,1332,2.95,Dur
4662,LUMATA,27.51178505,-12.08315634,1334,1.58,Dur
4663,LUMATA,27.51129858,-12.08343757,1335,4.41,Dur
4664,LUMATA,27.51046317,-12.08383699,1339,3.71,Dur
4665,LUMATA,27.51115876,-12.08238884,1334,2.61,Dur
4666,LUMATA,27.51085593,-12.08259738,1333,4.32,Dur
4667,LUMATA,27.51020424,-12.08296934,1335,4.20,Dur
4668,MUTSHATSHA,24.4617,-10.6516,1240,0.34,Mou
4669,MUTSHATSHA,24.4616,-10.6495,1240,1.82,Dur
4670,MUTSHATSHA,24.4595,-10.6505,1240,1.12,Dur
4671,MUTSHATSHA,24.4621,-10.6485,1240,2.30,Dur
4672,MUTSHATSHA,24.4624,-10.6493,1240,0.93,Mi-dur
4673,MUTSHATSHA,24.4595,-10.6476,1240,2.35,Dur
4674,MUTSHATSHA,24.4583,-10.6487,1240,9.96,Dur
4675,MUTSHATSHA,24.4578,-10.646,1240,0.00,Pateux
4676,MUTSHATSHA,24.4565,-10.6463,1240,1.07,Dur
4677,MUTSHATSHA,24.4568,-10.6469,1240,0.74,Terne
4678,MUTSHATSHA,24.4555,-10.6479,1240,0.79,Mi-dur
4679,MUTSHATSHA,24.4587,-10.645,1240,1.24,Dur
4680,MUTSHATSHA,24.4591,-10.6423,1240,0.96,Mi-dur
4681,MUTSHATSHA,24.4596,-10.6415,1239,-0.16,Liquide
4682,MUTSHATSHA,24.4601,-10.6397,1239,0.69,Terne
4683,MUTSHATSHA,24.4608,-10.6395,1238,1.40,Dur
4684,MUTSHATSHA,24.4572,-10.6407,1240,1.78,Dur
4685,MUTSHATSHA,24.4578,-10.6395,1240,0.76,Mi-dur
4686,MUTSHATSHA,24.4584,-10.6386,1240,0.66,Terne
4687,MUTSHATSHA,24.4601,-10.6429,1239,0.87,Mi-dur
4688,CITE DE LUALABA,25.70338155,-10.77767472,1322,3.21,Dur
4689,CITE DE LUALABA,25.7033802,-10.77799118,1328,2.00,Dur
4690,CITE DE LUALABA,25.70329554,-10.77854239,1330,1.53,Dur
4691,CITE DE LUALABA,25.70326555,-10.77913903,1329,1.73,Dur
4692,CITE DE LUALABA,25.7025163,-10.78112513,1308,6.54,Dur
4693,CITE DE LUALABA,25.70210672,-10.78280522,1302,1.80,Dur
4694,CITE DE LUALABA,25.70209641,-10.78307643,1300,0.90,Mi-dur
4695,CITE DE LUALABA,25.70611107,-10.77879829,1319,1.99,Dur
4696,CITE DE LUALABA,25.70602937,-10.78079623,1319,1.03,Dur
4697,CITE DE LUALABA,25.7053567,-10.78198696,1306,6.80,Dur
4698,CITE DE LUALABA,25.70515712,-10.78374931,1298,3.28,Dur
4699,CITE DE LUALABA,25.70536209,-10.78286405,1300,1.33,Dur
4700,CITE DE LUALABA,25.70996585,-10.78197002,1294,1.17,Dur
4701,CITE DE LUALABA,25.70964428,-10.78232132,1292,25.96,Dur
4702,CITE DE LUALABA,25.70979654,-10.78307244,1293,1.65,Dur
4703,CITE DE LUALABA,25.70972215,-10.78336148,1297,1.82,Dur
4704,CITE DE LUALABA,25.70958845,-10.78469009,1289,0.81,Mi-dur
4705,CITE DE LUALABA,25.70860581,-10.77922464,1305,1.93,Dur
4706,CITE DE LUALABA,25.70862618,-10.77873645,1310,1.84,Dur
4707,CITE DE LUALABA,25.70875629,-10.77824873,1310,1.51,Dur
4708,QUARTIER MUSUMBA ,27.4676666,-11.70484037,1200,0.83,Mi-dur
4709,QUARTIER MUSUMBA ,27.46446082,-11.70283797,1198,0.95,Mi-dur
4710,QUARTIER MUSUMBA ,27.46110007,-11.7014236,1204,0.41,Mou
4711,QUARTIER MUSUMBA ,27.44629834,-11.6951167,1204,0.72,Terne
4712,QUARTIER MUSUMBA ,27.4434306,-11.69779797,1216,0.03,Pateux
4713,QUARTIER MUSUMBA ,27.44444992,-11.69830282,1222,0.96,Mi-dur
4714,QUARTIER MUSUMBA ,27.44980448,-11.70142346,1214,0.51,Terne
4715,QUARTIER MUSUMBA ,27.4540469,-11.703343,1213,1.35,Dur
4716,QUARTIER MUSUMBA ,27.45769225,-11.70484743,1208,1.18,Dur
4717,QUARTIER MUSUMBA ,27.45966643,-11.70564913,1208,0.33,Mou
4718,QUARTIER MUSUMBA ,27.46220887,-11.70605199,1205,0.71,Terne
4719,QUARTIER MUSUMBA ,27.46756723,-11.71123414,1202,0.77,Mi-dur
4720,QUARTIER MUSUMBA ,27.46163769,-11.71022187,1206,0.95,Mi-dur
4721,QUARTIER MUSUMBA ,27.46077459,-11.7098977,1205,0.00,Liquide
4722,QUARTIER MUSUMBA ,27.45984721,-11.7095465,1202,1.56,Dur
4723,QUARTIER MUSUMBA ,27.45531104,-11.70763657,1205,0.00,Liquide
4724,QUARTIER MUSUMBA ,27.45371323,-11.70692468,1196,0.95,Mi-dur
4725,QUARTIER MUSUMBA ,27.4515187,-11.7060419,1196,0.33,Mou
4726,QUARTIER MUSUMBA ,27.44297913,-11.70240173,1223,0.31,Mou
4727,BUNKEYA,26.95572883,-10.3915727,974,1.23,Dur
4728,BUNKEYA,26.95566487,-10.39166313,975,5.32,Dur
4729,BUNKEYA,26.95559178,-10.3916993,977,1.39,Dur
4730,BUNKEYA,26.95559178,-10.3916993,977,0.27,Mou
4731,BUNKEYA,26.95553692,-10.3920068,979,23.49,Dur
4732,BUNKEYA,26.95506186,-10.39207004,980,6.82,Dur
4733,BUNKEYA,26.95487921,-10.39167207,979,0.38,Mou
4734,BUNKEYA,26.9546143,-10.39150923,980,1.85,Dur
4735,BUNKEYA,26.95413656,-10.4099325,981,0.35,Mou
4736,BUNKEYA,26.95499767,-10.39377942,988,0.91,Mi-dur
4737,BUNKEYA,26.95486972,-10.39409595,991,1.63,Dur
4738,BUNKEYA,26.95490629,-10.39392411,980,1.75,Dur
4739,BUNKEYA,26.95553661,-10.39425884,992,1.13,Dur
4740,BUNKEYA,26.95697089,-10.39442184,989,0.46,Mou
4741,BUNKEYA,26.9574734,-10.39407822,988,0.49,Mou
4742,BUNKEYA,26.95825919,-10.39314675,985,0.56,Terne
4743,BUNKEYA,26.95878911,-10.39275791,914,0.18,Pateux
4744,BUNGU BUNGU,27.06262599,-11.15096039,1230,14.90,Dur
4745,BUNGU BUNGU,27.06313858,-11.14963083,1225,1.56,Dur
4746,BUNGU BUNGU,27.06440226,-11.14878947,1225,1.79,Dur
4747,BUNGU BUNGU,27.0646677,-11.1480659,1225,1.70,Dur
4748,BUNGU BUNGU,27.06540923,-11.14670916,1218,2.11,Dur
4749,BUNGU BUNGU,27.06819314,-11.14570466,1220,2.88,Dur
4750,BUNGU BUNGU,27.0690632,-11.14574064,1220,1.75,Dur
4751,BUNGU BUNGU,27.06985992,-11.14553244,1219,17.56,Dur
4752,BUNGU BUNGU,27.06543556,-11.14160838,1221,7.60,Dur
4753,BUNGU BUNGU,27.06366846,-11.14361651,1220,1.78,Dur
4754,BUNGU BUNGU,27.06282612,-11.1446477,1219,2.32,Dur
4755,BUNGU BUNGU,27.06006066,-11.14636661,1213,6.26,Dur
4756,BUNGU BUNGU,27.05969463,-11.14788606,1224,9.44,Dur
4757,BUNGU BUNGU,27.05898038,-11.14838361,1227,12.83,Dur
4758,BUNGU BUNGU,27.05485875,-11.14660274,1228,1.82,Dur
4759,BUNGU BUNGU,27.05722131,-11.14505579,1225,1.21,Dur
4760,BUNGU BUNGU,27.05723023,-11.14385295,1222,1.77,Dur
4761,BUNGU BUNGU,27.05765131,-11.14284899,1219,4.05,Dur
4762,BUNGU BUNGU,27.05864025,-11.14207103,1217,2.47,Dur
4763,BUNGU BUNGU,27.05974816,-11.14091319,1215,3.47,Dur
4764,Kasangiri,27.58309487,-11.5434881,1310,5.94,Dur
4765,Kasangiri,27.58406235,-11.54569271,1304,3.08,Dur
4766,Kasangiri,27.5863395,-11.55146675,1284,7.23,Dur
4767,Kasangiri,27.58769413,-11.55459296,1282,5.37,Dur
4768,Kasangiri,27.59057914,-11.55713729,1279,4.12,Dur
4769,Kasangiri,27.57547028,-11.5596003,1279,5.43,Dur
4770,Kasangiri,27.57539193,-11.56165327,1277,3.34,Dur
4771,Kasangiri,27.5762882,-11.5649161,1278,12.48,Dur
4772,Kasangiri,27.57511181,-11.56820113,1271,2.13,Dur
4773,Kasangiri,27.57278623,-11.56112488,1287,4.36,Dur
4774,Kasangiri,27.56836124,-11.55890895,1288,8.92,Dur
4775,Kasangiri,27.56660242,-11.55535839,1280,7.66,Dur
4776,Kasangiri,27.55936892,-11.56120534,1281,2.80,Dur
4777,Kasangiri,27.55849389,-11.55930794,1281,3.03,Dur
4778,Kasangiri,27.55805335,-11.56377616,1273,3.45,Dur
4779,Kasangiri,27.55375608,-11.57051259,1276,14.14,Dur
4780,Kasangiri,27.55217186,-11.57176359,1270,12.08,Dur
4781,Kasangiri,27.54712616,-11.57579742,1279,1.89,Dur
4782,Kasangiri,27.63464111,-11.56727202,1288,15.71,Dur
4783,Kasangiri,27.54422424,-11.56440835,1279,6.84,Dur
4784,Kasangiri,27.47827396,-11.73675466,1209,1.55,Dur
4785,Kasangiri,27.47494778,-11.7450981,1219,3.37,Dur
4786,Kasangiri,27.47095664,-11.75110039,1224,2.36,Dur
4787,Kasangiri,27.470981,-11.7492284,1211,2.58,Dur
4788,Kasangiri,27.46268485,-11.74942283,1226,7.00,Dur
4789,Kasangiri,27.46008255,-11.75190489,1231,2.44,Dur
4790,Kasangiri,27.46203298,-11.76577412,1281,1.35,Dur
4791, DCP Kasangiri,27.58474289,-11.53332923,1308,1.19,Dur
4792, DCP Kasangiri,27.58294558,-11.53335997,1309,2.19,Dur
4793, DCP Kasangiri,27.58288141,-11.53336914,1310,1.17,Dur
4794, DCP Kasangiri,27.58284473,-11.53336921,1311,1.73,Dur
4795, DCP Kasangiri,27.58442532,-11.53496669,1325,2.36,Dur
4796, DCP Kasangiri,27.58440701,-11.53498482,1317,2.36,Dur
4797, DCP Kasangiri,27.58441622,-11.53500289,1314,3.36,Dur
4798, DCP Kasangiri,27.58437954,-11.53500296,1318,4.36,Dur
4799, DCP Kasangiri,27.58437054,-11.53508437,1316,5.36,Dur
4800, DCP Kasangiri,27.58425162,-11.5352293,1314,9.36,Dur
4801, DCP Kasangiri,27.58416928,-11.5353199,1319,7.36,Dur
4802, DCP Kasangiri,27.58411491,-11.53563652,1316,8.36,Dur
4803, DCP Kasangiri,27.58502279,-11.53564373,1312,9.36,Dur
4804, DCP Kasangiri,27.58402353,-11.53579044,1312,10.36,Dur
4805, DCP Kasangiri,27.58491378,-11.53614133,1325,14.36,Dur
4806,KINSEVERE,27.49671875,-11.58646898,1337,1.64,Dur
4807,KINSEVERE,27.50010884,-11.58444647,1333,1.48,Dur
4808,KINSEVERE,27.50417519,-11.5810753,1321,5.13,Dur
4809,KINSEVERE,27.50732482,-11.57801315,1318,5.86,Dur
4810,KINSEVERE,27.50417129,-11.57377734,1317,1.83,Dur
4811,KINSEVERE,27.50025176,-11.57713017,1319,8.53,Dur
4812,KINSEVERE,27.50189536,-11.57816731,1317,78.32,Dur
4813,KINSEVERE,27.50108324,-11.58051094,1332,2.04,Dur
4814,KINSEVERE,27.50011522,-11.58287292,1337,-35.22,Liquide
4815,KINSEVERE,27.4951741,-11.58434644,1345,3.35,Dur
4816,KINSEVERE,27.5042587,-11.58112795,1182.7554,1.64,Dur
4817,KINSEVERE,27.50426887,-11.58109972,1182.71,1.48,Dur
4818,KINSEVERE,27.50426578,-11.58103472,1182.3736,5.13,Dur
4819,KINSEVERE,27.5042898,-11.58095378,1182.3216,5.86,Dur
4820,KINSEVERE,27.50438409,-11.58095777,1182.2501,1.83,Dur
4821,KINSEVERE,27.5044885,-11.58095291,1182.4052,8.53,Dur
4822,KINSEVERE,27.50443329,-11.5808559,1181.8493,78.32,Dur
4823,KINSEVERE,27.50442465,-11.58084928,1181.5598,2.04,Dur
4824,KINSEVERE,27.5044149,-11.58083522,1181.8598,-35.22,Liquide
4825,KINSEVERE,27.50441691,-11.58078452,1181.6519,3.35,Dur
4826,KINSEVERE,27.50442197,-11.58077311,1181.5115,1.64,Dur
4827,KINSEVERE,27.50442583,-11.58076184,1181.6425,1.48,Dur
4828,KINSEVERE,27.50442757,-11.58073265,1181.5673,5.13,Dur
4829,KINSEVERE,27.5043748,-11.58071111,1181.4311,5.86,Dur
4830,KINSEVERE,27.50436457,-11.58070954,1181.5604,1.83,Dur
4831,KINSEVERE,27.50431844,-11.58069956,1181.59,8.53,Dur
4832,KINSEVERE,27.50432022,-11.5806521,1181.3936,78.32,Dur
4833,KINSEVERE,27.50432447,-11.58061031,1181.2888,2.04,Dur
4834,KINSEVERE,27.50427124,-11.5805808,1181.2195,-35.22,Liquide
4835,KINSEVERE,27.50421699,-11.58055711,1181.208,3.35,Dur
4836,KINSEVERE,27.50422633,-11.58052408,1181.0992,1.64,Dur
4837,KINSEVERE,27.50423632,-11.58047955,1180.9104,1.48,Dur
4838,KINSEVERE,27.50419449,-11.580471,1180.9559,5.13,Dur
4839,KINSEVERE,27.50414088,-11.58046313,1180.9263,5.86,Dur
4840,KINSEVERE,27.504144,-11.5804153,1180.7803,1.83,Dur
4841,KINSEVERE,27.50415209,-11.58036173,1180.5776,8.53,Dur
4842,KINSEVERE,27.50413494,-11.58035263,1180.3997,78.32,Dur
4843,KINSEVERE,27.50412638,-11.58035128,1180.4727,2.04,Dur
4844,KINSEVERE,27.50409833,-11.58034857,1180.5316,-35.22,Liquide
4845,KINSEVERE,27.50405161,-11.58034221,1180.4875,3.35,Dur
4846,KINSEVERE,27.50405253,-11.58028552,1180.3143,1.64,Dur
4847,KINSEVERE,27.50405754,-11.58023789,1180.1174,1.48,Dur
4848,KINSEVERE,27.50405929,-11.58021174,1179.7682,5.13,Dur
4849,KINSEVERE,27.50406352,-11.5802016,1180.0142,5.86,Dur
4850,KINSEVERE,27.50399703,-11.5801926,1180.137,1.83,Dur
4851,KINSEVERE,27.50396088,-11.58018148,1180.1822,8.53,Dur
4852,KINSEVERE,27.50395377,-11.58017937,1180.0882,78.32,Dur
4853,KINSEVERE,27.50394413,-11.58017643,1180.1932,2.04,Dur
4854,KINSEVERE,27.50400004,-11.58013878,1180.1327,-35.22,Liquide
4855,KINSEVERE,27.5040612,-11.58013572,1179.7687,3.35,Dur
4856,KINSEVERE,27.50411017,-11.58014335,1179.9382,1.64,Dur
4857,KINSEVERE,27.50414233,-11.58007858,1179.7464,1.48,Dur
4858,KINSEVERE,27.50414451,-11.58003963,1180.0797,5.13,Dur
4859,KINSEVERE,27.5041802,-11.58003834,1179.8298,5.86,Dur
4860,KINSEVERE,27.50418865,-11.58004246,1179.703,1.83,Dur
4861,KINSEVERE,27.50419799,-11.58004574,1179.749,8.53,Dur
4862,KINSEVERE,27.50424229,-11.58005637,1179.9462,78.32,Dur
4863,KINSEVERE,27.50425664,-11.58000554,1179.7415,2.04,Dur
4864,KINSEVERE,27.50425579,-11.5799923,1179.5811,-35.22,Liquide
4865,KINSEVERE,27.504254,-11.57998044,1179.7635,3.35,Dur
4866,KINSEVERE,27.50425372,-11.57995783,1179.885,1.64,Dur
4867,KINSEVERE,27.50431223,-11.57995739,1179.6685,1.48,Dur
4868,KINSEVERE,27.50432452,-11.57995858,1179.5811,5.13,Dur
4869,KINSEVERE,27.50432956,-11.57996106,1179.3832,5.86,Dur
4870,KINSEVERE,27.50433692,-11.57996437,1179.595,1.83,Dur
4871,KINSEVERE,27.50433957,-11.57993479,1179.5871,8.53,Dur
4872,KINSEVERE,27.50434968,-11.57989168,1179.5423,78.32,Dur
4873,KINSEVERE,27.50436062,-11.5798519,1179.5436,2.04,Dur
4874,KINSEVERE,27.50442288,-11.57986469,1179.1523,-35.22,Liquide
4875,KINSEVERE,27.50445279,-11.5798747,1179.0378,3.35,Dur
4876,KINSEVERE,27.5044806,-11.57988964,1179.5646,1.64,Dur
4877,KINSEVERE,27.50448703,-11.57984642,1179.1015,1.48,Dur
4878,KINSEVERE,27.50448113,-11.57980048,1179.2336,5.13,Dur
4879,KINSEVERE,27.50448304,-11.57976424,1179.2952,5.86,Dur
4880,KINSEVERE,27.50452911,-11.57977209,1179.1319,1.83,Dur
4881,KINSEVERE,27.50457188,-11.57978411,1179.0018,8.53,Dur
4882,KINSEVERE,27.50460624,-11.57979245,1179.2165,78.32,Dur
4883,KINSEVERE,27.50460652,-11.57974301,1179.0697,2.04,Dur
4884,KINSEVERE,27.50460604,-11.57969332,1179.0051,-35.22,Liquide
4885,KINSEVERE,27.50465162,-11.57970525,11789900,3.35,Dur
4886,KINSEVERE,27.50470149,-11.57971669,1179.0258,1.64,Dur
4887,KINSEVERE,27.50471287,-11.57966284,1178.8819,1.48,Dur
4888,KINSEVERE,27.50471309,-11.57961023,1178.8695,5.13,Dur
4889,KINSEVERE,27.50476243,-11.5796201,1178.7803,5.86,Dur
4890,KINSEVERE,27.50482195,-11.57963746,1178.9517,1.83,Dur
4891,KINSEVERE,27.50483449,-11.5795769,1178.6294,8.53,Dur
4892,KINSEVERE,27.50483761,-11.57952219,1178.6545,78.32,Dur
4893,KINSEVERE,27.5048875,-11.57953091,1178.5517,2.04,Dur
4894,KINSEVERE,27.50493962,-11.57955299,1178.7147,-35.22,Liquide
4895,KINSEVERE,27.50494603,-11.57949533,1178.4795,3.35,Dur
4896,KINSEVERE,27.50495483,-11.57943764,1178.5091,1.64,Dur
4897,KINSEVERE,27.50500914,-11.57945151,1178.3809,1.48,Dur
4898,KINSEVERE,27.5050437,-11.57946567,1178.5022,5.13,Dur
4899,KINSEVERE,27.50504955,-11.57940771,1178.2712,5.86,Dur
4900,KINSEVERE,27.50505412,-11.57936164,1178.163,1.83,Dur
4901,KINSEVERE,27.50509859,-11.57936298,1178.0951,8.53,Dur
4902,KINSEVERE,27.50515279,-11.57937591,1178.0666,78.32,Dur
4903,KINSEVERE,27.50516452,-11.57932811,1177.973,2.04,Dur
4904,KINSEVERE,27.50517036,-11.57925991,1177.7809,-35.22,Liquide
4905,KINSEVERE,27.50522234,-11.57926927,1177.8945,3.35,Dur
4906,KINSEVERE,27.50527016,-11.5792812,1177.8746,1.64,Dur
4907,KINSEVERE,27.5052821,-11.57923075,1177.7775,1.48,Dur
4908,KINSEVERE,27.50528976,-11.57916828,1177.5707,5.13,Dur
4909,KINSEVERE,27.50534313,-11.57917607,1177.5993,5.86,Dur
4910,KINSEVERE,27.50539634,-11.57919077,1177.659,1.83,Dur
4911,KINSEVERE,27.50540851,-11.57913839,1177.5772,8.53,Dur
4912,KINSEVERE,27.50541757,-11.57907668,1177.4598,78.32,Dur
4913,KINSEVERE,27.5054708,-11.57908938,1177.3697,2.04,Dur
4914,KINSEVERE,27.50553854,-11.57912042,1177.6848,-35.22,Liquide
4915,KINSEVERE,27.505546,-11.57906701,1177.49,3.35,Dur
4916,KINSEVERE,27.50554683,-11.57899409,1177.3862,1.64,Dur
4917,KINSEVERE,27.50560991,-11.57900482,1177.375,1.48,Dur
4918,KINSEVERE,27.50562423,-11.57900955,1177.5126,5.13,Dur
4919,KINSEVERE,27.50563848,-11.57901745,1177.7538,5.86,Dur
4920,KINSEVERE,27.50566288,-11.57902855,1177.7868,1.83,Dur
4921,KINSEVERE,27.50567341,-11.57899079,1177.5953,8.53,Dur
4922,KINSEVERE,27.50567537,-11.57891189,1177.2429,78.32,Dur
4923,KINSEVERE,27.5057358,-11.57892601,1177.1103,2.04,Dur
4924,KINSEVERE,27.5057869,-11.57892687,1177.3022,-35.22,Liquide
4925,KINSEVERE,27.50579981,-11.5788836,1177.0674,3.35,Dur
4926,KINSEVERE,27.50580963,-11.57881978,1177.1211,1.64,Dur
4927,KINSEVERE,27.50584666,-11.57878793,11768636,1.48,Dur
4928,KINSEVERE,27.50585145,-11.5787823,11767243,5.13,Dur
4929,KINSEVERE,27.50585737,-11.5787792,11768494,5.86,Dur
4930,KINSEVERE,27.50590262,-11.57875509,1177.0843,1.83,Dur
4931,KINSEVERE,27.50589964,-11.57882472,1177.0786,8.53,Dur
4932,KINSEVERE,27.50588061,-11.57888467,1177.2851,78.32,Dur
4933,KINSEVERE,27.5059421,-11.57889511,1177.0329,2.04,Dur
4934,KINSEVERE,27.5060206,-11.57889487,1177.3615,-35.22,Liquide
4935,KINSEVERE,27.50601025,-11.57894294,1177.3785,3.35,Dur
4936,KINSEVERE,27.50600031,-11.57896259,1177.3828,1.64,Dur
4937,KINSEVERE,27.50599935,-11.57897125,1177.1903,1.48,Dur
4938,KINSEVERE,27.5059966,-11.57897713,1177.4446,5.13,Dur
4939,KINSEVERE,27.50598657,-11.57902688,1177.5127,5.86,Dur
4940,KINSEVERE,27.50605115,-11.57903356,1177.6591,1.83,Dur
4941,KINSEVERE,27.50610414,-11.57902852,1177.6518,8.53,Dur
4942,KINSEVERE,27.50612642,-11.57902655,1177.9765,78.32,Dur
4943,KINSEVERE,27.50611317,-11.57909482,1177.7716,2.04,Dur
4944,KINSEVERE,27.50609437,-11.57916982,1177.887,-35.22,Liquide
4945,KINSEVERE,27.50614979,-11.57917365,1177.7653,3.35,Dur
4946,KINSEVERE,27.50623966,-11.57917055,1177.8619,1.64,Dur
4947,KINSEVERE,27.50622638,-11.5792255,1177.807,1.48,Dur
4948,KINSEVERE,27.50619599,-11.57929593,1178.0801,5.13,Dur
4949,KINSEVERE,27.50625539,-11.57929657,1177.905,5.86,Dur
4950,KINSEVERE,27.50632725,-11.579288,1178.067,1.83,Dur
4951,KINSEVERE,27.50630859,-11.57935495,1178.0489,8.53,Dur
4952,KINSEVERE,27.50629085,-11.57943268,1178.2672,78.32,Dur
4953,KINSEVERE,27.50635478,-11.57944372,1178.1228,2.04,Dur
4954,KINSEVERE,27.50640101,-11.57944762,1178.241,-35.22,Liquide
4955,KINSEVERE,27.50645188,-11.57945098,1178.6,3.35,Dur
4956,KINSEVERE,27.50642705,-11.57953642,1178.5149,1.64,Dur
4957,KINSEVERE,27.50642179,-11.57954764,1178.3373,1.48,Dur
4958,KINSEVERE,27.50640555,-11.57958981,1178.6189,5.13,Dur
4959,KINSEVERE,27.50634629,-11.57957893,1178.5761,5.86,Dur
4960,KINSEVERE,27.50629802,-11.5795601,1178.6414,1.83,Dur
4961,KINSEVERE,27.50629396,-11.57961007,1178.6454,8.53,Dur
